a	0041	60	2	7	11	8	13	18	24	13	0.21666666666666667	17	17	0.2833333333333333	0
a	0042	42	0	6	10	7	11	13	19	12	0.2857142857142857	10	11	0.2619047619047619	0
a	0043	57	4	5	10	10	14	15	21	16	0.2807017543859649	15	13	0.22807017543859648	0
a	0044	34	3	5	7	5	10	12	11	11	0.3235294117647059	8	5	0.14705882352941177	0
a	0045	54	3	3	13	7	16	11	28	20	0.37037037037037035	6	5	0.09259259259259259	0
a	0046	52	7	8	8	5	15	16	23	19	0.36538461538461536	18	18	0.34615384615384615	0
a	0047	39	0	7	11	6	11	13	15	13	0.3333333333333333	9	10	0.2564102564102564	0
a	0048	46	1	3	12	10	13	14	14	14	0.30434782608695654	5	7	0.15217391304347827	0
a	0049	52	1	6	13	8	15	14	28	14	0.2692307692307692	9	11	0.21153846153846154	0
a	0050	45	0	4	9	9	9	16	15	5	0.1111111111111111	12	12	0.26666666666666666	0
a	0051	61	2	0	12	13	14	16	12	8	0.13114754098360656	23	21	0.3442622950819672	0
a	0052	55	4	8	10	9	16	17	18	15	0.2727272727272727	15	13	0.23636363636363636	0
a	0053	55	5	8	12	7	17	16	27	21	0.38181818181818183	11	12	0.21818181818181817	0
a	0054	64	3	8	17	11	20	20	29	25	0.390625	9	8	0.125	0
a	0055	52	9	11	8	5	17	17	20	17	0.3269230769230769	12	12	0.23076923076923078	0
a	0056	60	5	4	11	9	16	16	22	17	0.2833333333333333	11	11	0.18333333333333332	0
a	0057	27	2	5	6	4	9	9	12	7	0.25925925925925924	6	5	0.18518518518518517	0
a	0058	43	5	5	7	7	12	15	13	13	0.3023255813953488	11	11	0.2558139534883721	0
a	0059	45	7	9	8	5	15	17	15	16	0.35555555555555557	11	10	0.2222222222222222	0
a	0060	54	0	2	13	10	13	12	24	19	0.35185185185185186	8	8	0.14814814814814814	0
a	0061	73	3	7	14	11	17	20	26	20	0.273972602739726	18	17	0.2328767123287671	0
a	0062	31	1	0	6	7	10	7	11	5	0.16129032258064516	9	9	0.2903225806451613	0
a	0063	57	5	10	13	6	18	19	24	22	0.38596491228070173	11	10	0.17543859649122806	0
a	0064	63	5	5	10	11	15	19	13	13	0.20634920634920634	12	11	0.1746031746031746	0
a	0065	57	2	12	13	5	16	18	24	18	0.3157894736842105	17	13	0.22807017543859648	0
a	0066	49	4	8	11	7	15	15	17	14	0.2857142857142857	10	8	0.16326530612244897	0
a	0067	27	3	5	6	4	9	12	9	8	0.2962962962962963	7	8	0.2962962962962963	0
a	0068	68	8	6	11	11	19	19	20	21	0.3088235294117647	15	14	0.20588235294117646	0
a	0069	35	3	5	8	5	11	10	14	8	0.22857142857142856	6	6	0.17142857142857143	0
a	0070	56	2	0	11	13	14	15	11	5	0.08928571428571429	19	17	0.30357142857142855	0
a	0071	65	4	5	13	14	17	19	19	14	0.2153846153846154	15	12	0.18461538461538463	0
a	0072	48	4	2	9	10	13	13	15	14	0.2916666666666667	10	8	0.16666666666666666	0
a	0073	43	1	5	9	8	10	14	8	6	0.13953488372093023	13	12	0.27906976744186046	0
a	0074	40	4	5	7	5	13	10	15	14	0.35	10	11	0.275	0
a	0075	72	8	7	11	11	19	18	25	22	0.3055555555555556	17	17	0.2361111111111111	0
a	0076	67	9	5	11	10	20	19	29	21	0.31343283582089554	11	12	0.1791044776119403	0
a	0077	65	2	8	17	11	20	19	28	27	0.4153846153846154	10	10	0.15384615384615385	0
a	0078	45	2	3	10	7	13	10	26	16	0.35555555555555557	6	8	0.17777777777777778	0
a	0079	44	0	5	11	7	12	12	22	12	0.2727272727272727	9	10	0.22727272727272727	0
a	0080	177	0	0	19	19	19	19	176	17	0.096045197740113	13	12	0.06779661016949153	0
a	0081	42	1	4	8	6	13	10	19	14	0.3333333333333333	10	10	0.23809523809523808	0
a	0082	54	10	11	6	7	16	19	15	13	0.24074074074074073	15	13	0.24074074074074073	0
a	0083	41	3	5	9	5	12	11	22	9	0.21951219512195122	7	8	0.1951219512195122	0
a	0084	52	3	2	11	9	16	11	23	19	0.36538461538461536	7	6	0.11538461538461539	0
a	0085	42	4	2	8	8	12	12	16	12	0.2857142857142857	9	7	0.16666666666666666	0
a	0086	82	1	10	16	12	17	23	23	19	0.23170731707317074	22	22	0.2682926829268293	0
a	0087	32	2	5	8	4	11	10	14	11	0.34375	7	6	0.1875	0
a	0088	32	3	6	7	3	10	12	13	7	0.21875	8	9	0.28125	0
a	0089	48	0	3	11	9	13	12	25	15	0.3125	8	6	0.125	0
a	0090	39	1	2	9	8	10	12	13	8	0.20512820512820512	8	7	0.1794871794871795	0
a	0091	58	9	5	8	8	19	14	25	21	0.3620689655172414	14	14	0.2413793103448276	0
a	0092	36	5	9	6	4	11	13	13	10	0.2777777777777778	8	7	0.19444444444444445	0
a	0093	20	0	4	6	3	6	8	7	5	0.25	6	5	0.25	0
a	0094	53	10	4	8	8	18	15	22	20	0.37735849056603776	9	9	0.16981132075471697	0
a	0095	53	1	6	12	9	14	15	19	15	0.2830188679245283	10	10	0.18867924528301888	0
a	0096	89	4	4	17	17	22	21	30	25	0.2808988764044944	19	18	0.20224719101123595	0
a	0097	44	2	3	8	9	11	12	11	11	0.25	10	11	0.25	0
a	0098	38	7	6	5	5	12	11	18	15	0.39473684210526316	10	9	0.23684210526315788	0
a	0099	61	0	8	16	9	16	18	25	24	0.39344262295081966	13	12	0.19672131147540983	0
b	0000	85	8	0	10	13	18	13	90	18	0.21176470588235294	14	14	0.16470588235294117	0
b	0001	59	6	5	7	9	20	14	23	21	0.3559322033898305	15	15	0.2542372881355932	0
b	0002	37	2	5	7	4	18	9	16	17	0.4594594594594595	7	6	0.16216216216216217	0
b	0003	36	2	0	6	7	15	7	18	16	0.4444444444444444	7	4	0.1111111111111111	0
b	0004	56	2	4	7	9	21	14	23	17	0.30357142857142855	15	13	0.23214285714285715	0
b	0005	48	3	5	7	6	17	11	24	16	0.3333333333333333	9	8	0.16666666666666666	0
b	0006	41	2	3	7	5	19	9	18	18	0.43902439024390244	8	6	0.14634146341463414	0
b	0007	37	4	4	5	4	17	8	18	19	0.5135135135135135	9	8	0.21621621621621623	0
b	0008	27	3	5	3	2	12	8	10	11	0.4074074074074074	9	8	0.2962962962962963	0
b	0009	35	3	3	6	5	15	8	15	16	0.45714285714285713	6	6	0.17142857142857143	0
b	0010	24	2	2	3	3	13	5	13	14	0.5833333333333334	4	5	0.20833333333333334	0
b	0011	36	4	3	7	6	14	9	14	13	0.3611111111111111	4	7	0.19444444444444445	0
b	0012	41	4	4	7	6	19	10	17	18	0.43902439024390244	7	6	0.14634146341463414	0
b	0013	57	3	4	9	10	19	15	19	17	0.2982456140350877	16	14	0.24561403508771928	0
b	0014	45	0	4	9	6	16	10	19	14	0.3111111111111111	8	8	0.17777777777777778	0
b	0015	50	1	6	10	5	22	11	32	23	0.46	10	9	0.18	0
b	0016	40	5	5	5	6	15	11	14	16	0.4	10	10	0.25	0
b	0017	39	9	5	3	3	20	8	22	25	0.6410256410256411	8	7	0.1794871794871795	0
b	0018	45	6	3	6	8	17	11	19	17	0.37777777777777777	7	6	0.13333333333333333	0
b	0019	62	0	10	11	7	21	18	23	24	0.3870967741935484	22	20	0.3225806451612903	0
b	0020	45	12	2	5	5	18	7	34	20	0.4444444444444444	7	3	0.06666666666666667	0
b	0021	53	3	6	8	6	20	12	21	20	0.37735849056603776	14	13	0.24528301886792453	0
b	0022	34	2	9	4	2	12	11	12	12	0.35294117647058826	15	12	0.35294117647058826	0
b	0023	66	1	6	11	11	20	17	20	21	0.3181818181818182	15	15	0.22727272727272727	0
b	0024	60	4	4	13	6	23	11	48	28	0.4666666666666667	6	5	0.08333333333333333	0
b	0025	44	4	2	7	7	18	9	20	20	0.45454545454545453	8	8	0.18181818181818182	0
b	0026	40	3	3	6	6	18	9	18	18	0.45	8	7	0.175	0
b	0027	40	4	1	5	7	17	8	19	19	0.475	6	7	0.175	0
b	0028	38	7	7	5	3	19	10	17	19	0.5	6	6	0.15789473684210525	0
b	0029	66	7	4	12	9	23	13	35	23	0.3484848484848485	3	4	0.06060606060606061	0
b	0030	48	9	2	6	7	21	9	26	27	0.5625	6	6	0.125	0
b	0031	31	1	2	6	5	13	7	14	12	0.3870967741935484	6	4	0.12903225806451613	0
b	0032	50	6	6	5	5	22	11	24	26	0.52	14	14	0.28	0
b	0033	56	1	4	10	8	21	13	21	20	0.35714285714285715	12	11	0.19642857142857142	0
b	0034	35	3	5	4	4	16	9	15	16	0.45714285714285713	7	7	0.2	0
b	0035	41	1	8	6	2	21	11	18	19	0.4634146341463415	9	8	0.1951219512195122	0
b	0036	38	3	2	5	6	16	8	17	15	0.39473684210526316	6	6	0.15789473684210525	0
b	0037	38	4	6	7	5	17	11	12	15	0.39473684210526316	7	6	0.15789473684210525	0
b	0038	42	8	6	2	2	20	8	25	26	0.6190476190476191	12	11	0.2619047619047619	0
b	0039	30	0	2	7	4	11	6	21	12	0.4	5	3	0.1	0
b	0040	47	3	8	9	5	17	13	17	16	0.3404255319148936	10	10	0.2127659574468085	0
b	0041	39	7	6	2	2	18	8	22	23	0.5897435897435898	12	11	0.28205128205128205	0
b	0042	59	2	6	9	8	20	14	18	17	0.288135593220339	15	15	0.2542372881355932	0
b	0043	30	6	2	2	4	17	6	16	18	0.6	4	5	0.16666666666666666	0
b	0044	36	8	2	3	4	18	6	22	23	0.6388888888888888	6	4	0.1111111111111111	0
b	0045	61	2	12	11	5	22	17	23	21	0.3442622950819672	17	18	0.29508196721311475	0
b	0046	56	4	3	9	8	20	14	22	21	0.375	12	11	0.19642857142857142	0
b	0047	58	2	5	10	8	20	13	22	21	0.3620689655172414	12	12	0.20689655172413793	0
b	0048	46	2	7	8	5	20	12	19	19	0.41304347826086957	14	12	0.2608695652173913	0
b	0049	31	5	7	3	3	14	10	13	14	0.45161290322580644	9	8	0.25806451612903225	0
b	0050	29	5	5	2	3	15	8	13	15	0.5172413793103449	7	7	0.2413793103448276	0
b	0051	44	3	4	8	6	18	10	16	14	0.3181818181818182	9	8	0.18181818181818182	0
b	0052	50	8	5	5	5	20	10	26	26	0.52	12	12	0.24	0
b	0053	40	3	1	6	7	15	8	19	16	0.4	7	8	0.2	0
b	0054	48	0	5	9	4	20	9	34	22	0.4583333333333333	10	9	0.1875	0
b	0055	39	7	6	3	3	19	9	20	22	0.5641025641025641	10	10	0.2564102564102564	0
b	0056	60	1	4	13	6	22	12	30	25	0.4166666666666667	9	8	0.13333333333333333	0
b	0057	53	5	5	7	5	22	10	28	25	0.4716981132075472	11	8	0.1509433962264151	0
b	0058	48	4	2	8	7	20	9	22	22	0.4583333333333333	6	6	0.125	0
b	0059	39	5	2	4	7	14	9	17	17	0.4358974358974359	9	10	0.2564102564102564	0
b	0060	48	1	3	8	7	20	10	26	17	0.3541666666666667	7	7	0.14583333333333334	0
b	0061	56	4	8	9	6	20	14	22	23	0.4107142857142857	16	14	0.25	0
b	0062	46	5	1	7	8	22	20	18	18	0.391304347826087	5	5	0.10869565217391304	0
b	0063	57	1	2	12	10	19	12	27	19	0.3333333333333333	10	8	0.14035087719298245	0
b	0064	44	5	6	4	3	21	9	23	24	0.5454545454545454	12	11	0.25	0
b	0065	55	6	5	6	6	24	11	28	29	0.5272727272727272	12	11	0.2	0
b	0066	42	3	3	6	6	19	9	18	19	0.4523809523809524	9	8	0.19047619047619047	0
b	0067	67	1	7	13	8	23	15	31	30	0.44776119402985076	14	15	0.22388059701492538	0
b	0068	51	3	3	9	10	19	13	17	16	0.3137254901960784	13	10	0.19607843137254902	0
b	0069	41	8	7	4	3	22	11	19	21	0.5121951219512195	8	8	0.1951219512195122	0
b	0070	40	1	4	6	6	15	12	12	12	0.3	13	11	0.275	0
b	0071	43	7	7	4	3	21	10	21	24	0.5581395348837209	11	11	0.2558139534883721	0
b	0072	58	3	5	8	9	20	14	21	22	0.3793103448275862	13	15	0.25862068965517243	0
b	0073	46	5	4	5	6	21	10	20	21	0.45652173913043476	12	11	0.2391304347826087	0
b	0074	51	0	0	10	10	18	10	26	18	0.35294117647058826	4	5	0.09803921568627451	0
b	0075	41	4	3	7	6	16	9	21	14	0.34146341463414637	6	4	0.0975609756097561	0
b	0076	52	7	6	6	6	23	12	24	25	0.4807692307692308	7	12	0.23076923076923078	0
b	0077	31	4	5	4	3	14	8	13	16	0.5161290322580645	8	7	0.22580645161290322	0
b	0078	55	2	9	11	5	20	14	34	20	0.36363636363636365	10	9	0.16363636363636364	0
b	0079	50	2	5	10	7	19	12	28	25	0.5	11	10	0.2	0
b	0080	40	3	6	5	4	19	10	16	18	0.45	10	11	0.275	0
b	0081	55	10	7	7	5	18	13	37	18	0.32727272727272727	11	11	0.2	0
b	0082	34	2	9	6	2	14	11	9	13	0.38235294117647056	8	8	0.23529411764705882	0
b	0083	57	1	5	11	8	19	13	28	19	0.3333333333333333	12	12	0.21052631578947367	0
b	0084	43	5	2	6	7	16	9	19	19	0.4418604651162791	6	6	0.13953488372093023	0
b	0085	36	2	6	5	4	17	10	17	15	0.4166666666666667	10	9	0.25	0
b	0086	43	7	6	4	4	19	10	20	23	0.5348837209302325	11	12	0.27906976744186046	0
b	0087	21	3	2	3	3	10	5	10	11	0.5238095238095238	4	4	0.19047619047619047	0
b	0088	37	4	4	4	4	19	9	19	17	0.4594594594594595	7	5	0.13513513513513514	0
b	0089	39	1	7	8	4	15	11	17	14	0.358974358974359	8	8	0.20512820512820512	0
b	0090	46	3	5	6	5	19	10	20	20	0.43478260869565216	10	10	0.21739130434782608	0
b	0091	32	3	4	4	3	15	7	15	16	0.5	8	7	0.21875	0
b	0092	97	6	0	13	12	19	12	104	19	0.1958762886597938	9	10	0.10309278350515463	0
b	0093	51	3	3	8	7	21	10	24	23	0.45098039215686275	9	9	0.17647058823529413	0
b	0094	39	6	5	4	5	17	10	16	18	0.46153846153846156	9	8	0.20512820512820512	0
b	0095	46	5	8	4	4	20	12	19	21	0.45652173913043476	14	14	0.30434782608695654	0
b	0096	49	4	8	7	5	18	13	17	21	0.42857142857142855	14	14	0.2857142857142857	0
b	0097	53	5	5	9	8	19	13	21	21	0.39622641509433965	11	12	0.22641509433962265	0
b	0098	64	2	9	10	8	22	17	22	22	0.34375	20	20	0.3125	0
b	0099	51	10	5	5	7	21	12	25	24	0.47058823529411764	11	11	0.21568627450980393	0
c	0000	36	3	5	3	6	17	13	7	9	0.25	13	13	0.3611111111111111	0
c	0001	66	4	6	9	13	21	20	12	13	0.19696969696969696	21	22	0.3333333333333333	0
c	0002	47	9	12	6	5	19	18	12	13	0.2765957446808511	13	14	0.2978723404255319	0
c	0003	45	6	14	4	4	21	19	5	5	0.1111111111111111	18	18	0.4	0
c	0004	42	8	13	5	3	18	16	11	11	0.2619047619047619	12	12	0.2857142857142857	0
c	0005	37	4	3	4	7	18	10	10	11	0.2972972972972973	9	10	0.2702702702702703	0
c	0006	40	1	13	5	3	21	18	7	7	0.175	16	16	0.4	0
c	0007	33	2	10	3	4	15	14	4	5	0.15151515151515152	16	15	0.45454545454545453	0
c	0008	44	7	7	5	7	17	15	4	6	0.13636363636363635	16	16	0.36363636363636365	0
c	0009	31	3	6	4	5	15	12	6	7	0.22580645161290322	9	10	0.3225806451612903	0
c	0010	45	6	7	5	6	19	15	7	9	0.2	16	16	0.35555555555555557	0
c	0011	35	4	10	4	3	16	15	8	8	0.22857142857142856	13	13	0.37142857142857144	0
c	0012	19	1	5	2	2	10	7	7	6	0.3157894736842105	8	7	0.3684210526315789	0
c	0013	34	3	10	3	3	16	16	4	4	0.11764705882352941	14	14	0.4117647058823529	0
c	0014	21	1	7	2	2	10	9	2	4	0.19047619047619047	10	10	0.47619047619047616	0
c	0015	45	5	6	6	8	16	14	7	8	0.17777777777777778	12	11	0.24444444444444444	0
c	0016	32	2	5	5	5	14	10	6	7	0.21875	8	7	0.21875	0
c	0017	30	3	10	2	2	16	12	7	7	0.23333333333333334	14	14	0.4666666666666667	0
c	0018	22	0	9	4	1	9	11	2	2	0.09090909090909091	13	13	0.5909090909090909	0
c	0019	40	4	15	4	2	16	20	3	3	0.075	21	23	0.575	0
c	0020	27	2	6	4	3	13	10	7	6	0.2222222222222222	8	7	0.25925925925925924	0
c	0021	97	0	1	20	15	20	17	92	10	0.10309278350515463	17	17	0.17525773195876287	0
c	0022	47	5	11	4	6	19	19	8	7	0.14893617021276595	20	19	0.40425531914893614	0
c	0023	50	1	4	8	11	19	15	9	9	0.18	13	13	0.26	0
c	0024	39	5	6	4	6	17	13	7	9	0.23076923076923078	15	15	0.38461538461538464	0
c	0025	29	1	11	3	1	16	12	6	6	0.20689655172413793	13	13	0.4482758620689655	0
c	0026	33	5	4	6	4	12	13	13	13	0.3939393939393939	3	5	0.15151515151515152	0
c	0027	111	3	1	18	16	21	17	97	10	0.09009009009009009	15	16	0.14414414414414414	0
c	0028	32	4	6	4	5	12	11	3	5	0.15625	13	13	0.40625	0
c	0029	40	3	6	5	6	17	13	8	10	0.25	16	16	0.4	0
c	0030	42	4	5	5	8	17	13	7	9	0.21428571428571427	15	15	0.35714285714285715	0
c	0031	37	6	3	4	8	14	12	3	5	0.13513513513513514	11	11	0.2972972972972973	0
c	0032	32	3	6	4	5	14	11	6	6	0.1875	13	11	0.34375	0
c	0033	49	0	16	2	1	17	17	14	16	0.32653061224489793	31	31	0.6326530612244898	0
c	0034	40	3	11	4	5	14	16	4	5	0.125	9	20	0.5	0
c	0035	56	6	12	5	7	19	20	7	9	0.16071428571428573	27	27	0.48214285714285715	0
c	0036	32	2	9	3	3	15	15	5	5	0.15625	15	15	0.46875	0
c	0037	30	4	7	2	4	15	13	5	5	0.16666666666666666	13	13	0.43333333333333335	0
c	0038	49	4	8	7	8	19	17	6	8	0.16326530612244897	20	20	0.40816326530612246	0
c	0039	39	4	9	3	6	15	16	3	5	0.1282051282051282	17	17	0.4358974358974359	0
c	0040	26	2	6	3	3	13	11	4	5	0.19230769230769232	11	10	0.38461538461538464	0
c	0041	19	2	5	2	3	9	8	2	3	0.15789473684210525	8	7	0.3684210526315789	0
c	0042	39	3	9	3	3	16	13	9	11	0.28205128205128205	16	16	0.41025641025641024	0
c	0043	30	3	5	4	5	11	11	3	5	0.16666666666666666	13	13	0.43333333333333335	0
c	0044	44	3	10	7	5	16	16	9	9	0.20454545454545456	17	15	0.3409090909090909	0
c	0045	51	0	18	2	1	15	19	12	14	0.27450980392156865	35	35	0.6862745098039216	0
c	0046	37	1	2	7	7	17	9	15	12	0.32432432432432434	5	5	0.13513513513513514	0
c	0047	32	1	9	3	3	15	13	6	7	0.21875	15	14	0.4375	0
c	0048	37	4	9	4	4	15	14	5	7	0.1891891891891892	17	17	0.4594594594594595	0
c	0049	32	9	2	2	8	19	11	4	5	0.15625	6	5	0.15625	0
c	0050	32	1	4	6	6	13	11	6	6	0.1875	10	8	0.25	0
c	0051	37	1	9	7	5	17	14	8	7	0.1891891891891892	12	11	0.2972972972972973	0
c	0052	51	7	9	6	7	20	17	16	16	0.3137254901960784	16	14	0.27450980392156865	0
c	0053	39	4	11	4	2	20	16	10	10	0.2564102564102564	13	13	0.3333333333333333	0
c	0054	50	6	5	6	10	20	15	7	8	0.16	13	12	0.24	0
c	0055	34	4	3	4	8	13	12	4	6	0.17647058823529413	12	12	0.35294117647058826	0
c	0056	36	3	8	5	4	17	12	9	10	0.2777777777777778	10	11	0.3055555555555556	0
c	0057	38	4	6	5	6	16	12	11	11	0.2894736842105263	12	10	0.2631578947368421	0
c	0058	26	2	6	2	3	17	9	9	9	0.34615384615384615	9	9	0.34615384615384615	0
c	0059	34	2	10	4	3	13	14	7	7	0.20588235294117646	15	15	0.4411764705882353	0
c	0060	137	2	0	20	16	22	16	123	13	0.0948905109489051	9	9	0.06569343065693431	0
c	0061	26	2	4	4	5	12	10	4	6	0.23076923076923078	8	6	0.23076923076923078	0
c	0062	31	3	6	4	4	15	11	6	7	0.22580645161290322	10	9	0.2903225806451613	0
c	0063	32	2	9	3	3	16	13	8	7	0.21875	12	13	0.40625	0
c	0064	33	2	11	2	1	19	15	6	7	0.21212121212121213	13	14	0.42424242424242425	0
c	0065	29	2	5	3	5	13	10	6	6	0.20689655172413793	11	11	0.3793103448275862	0
c	0066	50	3	6	6	8	18	16	14	15	0.3	18	17	0.34	0
c	0067	51	5	7	7	10	20	17	8	8	0.1568627450980392	14	14	0.27450980392156865	0
c	0068	43	7	4	4	8	20	12	9	10	0.23255813953488372	12	11	0.2558139534883721	0
c	0069	26	4	8	2	2	12	10	4	6	0.23076923076923078	12	12	0.46153846153846156	0
c	0070	56	6	12	5	7	23	20	14	14	0.25	22	20	0.35714285714285715	0
c	0071	35	3	8	3	5	12	14	5	5	0.14285714285714285	18	18	0.5142857142857142	0
c	0072	154	4	0	20	16	24	16	140	15	0.09740259740259741	7	12	0.07792207792207792	0
c	0073	31	2	12	3	1	15	13	6	6	0.1935483870967742	16	16	0.5161290322580645	0
c	0074	48	1	17	5	3	22	20	9	9	0.1875	26	26	0.5416666666666666	0
c	0075	34	5	9	2	3	20	12	12	12	0.35294117647058826	10	10	0.29411764705882354	0
c	0076	63	4	7	12	10	20	17	17	16	0.25396825396825395	16	15	0.23809523809523808	0
c	0077	34	4	7	3	5	15	12	6	8	0.23529411764705882	13	13	0.38235294117647056	0
c	0078	42	2	10	5	5	17	17	6	7	0.16666666666666666	19	18	0.42857142857142855	0
c	0079	49	1	5	8	9	17	14	10	10	0.20408163265306123	14	14	0.2857142857142857	0
c	0080	34	4	7	4	4	15	16	6	7	0.20588235294117646	14	13	0.38235294117647056	0
c	0081	44	1	7	8	7	17	14	11	9	0.20454545454545456	13	13	0.29545454545454547	0
c	0082	33	1	7	4	4	19	12	9	9	0.2727272727272727	10	10	0.30303030303030304	0
c	0083	41	4	5	6	8	15	13	7	8	0.1951219512195122	12	11	0.2682926829268293	0
c	0084	50	3	10	8	7	19	18	10	9	0.18	17	16	0.32	0
c	0085	34	2	8	2	4	15	13	7	8	0.23529411764705882	16	17	0.5	0
c	0086	42	5	4	5	8	14	13	13	6	0.14285714285714285	13	14	0.3333333333333333	0
c	0087	40	8	2	5	9	20	11	6	8	0.2	8	8	0.2	0
c	0088	46	5	8	4	6	23	21	9	10	0.21739130434782608	17	16	0.34782608695652173	0
c	0089	44	4	6	6	7	19	14	8	10	0.22727272727272727	16	16	0.36363636363636365	0
c	0090	33	4	5	4	5	13	10	7	8	0.24242424242424243	10	9	0.2727272727272727	0
c	0091	29	1	7	3	3	17	10	8	10	0.3448275862068966	10	10	0.3448275862068966	0
c	0092	31	2	11	2	2	13	13	6	6	0.1935483870967742	18	18	0.5806451612903226	0
c	0093	33	5	5	4	6	13	11	3	5	0.15151515151515152	12	12	0.36363636363636365	0
c	0094	37	0	7	6	6	14	13	5	7	0.1891891891891892	13	13	0.35135135135135137	0
c	0095	29	3	8	5	3	13	11	7	6	0.20689655172413793	8	9	0.3103448275862069	0
c	0096	29	4	5	5	4	10	13	9	9	0.3103448275862069	3	5	0.1724137931034483	0
c	0097	45	6	6	4	8	18	14	8	9	0.2	15	16	0.35555555555555557	0
c	0098	24	2	4	5	4	9	8	5	5	0.20833333333333334	6	6	0.25	0
c	0099	42	1	15	5	3	19	18	7	7	0.16666666666666666	20	20	0.47619047619047616	0
d	0000	45	0	5	8	7	14	13	17	11	0.24444444444444444	7	6	0.13333333333333333	0
d	0001	43	3	5	6	5	17	10	21	17	0.3953488372093023	9	9	0.20930232558139536	0
d	0002	68	8	1	11	9	21	10	55	19	0.27941176470588236	6	4	0.058823529411764705	0
d	0003	65	8	2	11	9	22	12	48	21	0.3230769230769231	9	7	0.1076923076923077	0
d	0004	54	6	6	7	6	22	12	30	24	0.4444444444444444	12	11	0.2037037037037037	0
d	0005	54	2	6	10	6	23	12	33	22	0.4074074074074074	8	11	0.2037037037037037	0
d	0006	49	5	4	7	6	21	10	23	22	0.4489795918367347	10	9	0.1836734693877551	0
d	0007	60	1	4	13	10	23	14	31	21	0.35	6	6	0.1	0
